Open,High,Low,Close,Volume,Year,Symbol
462.11345297821526,618.0299831222756,300.2206864629178,464.1946105957031,2735132313,2022,HINDALCO.NS
466.744325077589,610.0039820514842,373.6307833480588,606.8947143554688,1471588235,2023,HINDALCO.NS
606.5493085349024,767.0250525807884,489.9279658452015,598.0640869140625,1756360399,2024,HINDALCO.NS
597.1209822383015,890.0,542.4717959005195,886.7000122070312,1338077463,2025,HINDALCO.NS
888.0999755859375,985.0,882.4500122070312,962.7000122070312,97740901,2026,HINDALCO.NS
466.9503066273226,692.6948969644586,439.5788476590409,634.5493774414062,281388715,2014,HINDUNILVR.NS
633.8815767796502,818.9618371431944,628.33011379724,733.9149780273438,379917024,2015,HINDUNILVR.NS
731.5756276937361,820.495484435494,651.9529999022039,716.70654296875,322544893,2016,HINDUNILVR.NS
718.1376419537936,1217.969887810424,708.2067961959596,1204.8018798828125,295406685,2017,HINDUNILVR.NS
1204.0532232917965,1668.5482829751782,1128.3925371448634,1624.0567626953125,329722363,2018,HINDUNILVR.NS
1628.6532978606006,1978.9574946975843,1472.6422149327805,1737.6871337890625,346580095,2019,HINDUNILVR.NS
1744.0124316244267,2362.3687973284427,1587.955338048356,2202.822998046875,932668582,2020,HINDUNILVR.NS
2202.823016815267,2648.4534471673865,1949.5634852065361,2199.54541015625,440212533,2021,HINDUNILVR.NS
2216.180732504574,2594.8912932696076,1772.1522422887963,2424.003173828125,430001323,2022,HINDUNILVR.NS
2436.1654374484147,2642.850296475034,2264.945642108792,2560.633056640625,363826893,2023,HINDUNILVR.NS
2560.5372049175576,2945.7147930006277,2087.810850316233,2284.675537109375,480542033,2024,HINDUNILVR.NS
2282.8588155253287,2728.5509248247226,2097.284437084069,2315.89990234375,424118461,2025,HINDUNILVR.NS
2322.0,2439.0,2300.0,2401.60009765625,20858158,2026,HINDUNILVR.NS
178.02959587332887,305.4993716164461,152.59217234314534,294.6915283203125,3846819683,2014,ICICIBANK.NS
294.3576498674838,328.3252392172344,206.3338890931648,221.8694305419922,3416330211,2015,ICICIBANK.NS
221.82696445372972,258.53598959611804,153.44518100000764,221.19381713867188,4855845106,2016,ICICIBANK.NS
222.06022228243103,319.23492971938055,214.9556827433014,301.6090087890625,4261044697,2017,ICICIBANK.NS
301.6090575152612,362.1008177640663,246.3781115569627,347.4836120605469,5056296999,2018,ICICIBANK.NS
348.78613268665435,534.0810438936231,324.3276697205237,521.2174682617188,4913455694,2019,ICICIBANK.NS
522.1846653710119,532.6301480738938,259.4964165355614,517.49365234375,8935979308,2020,ICICIBANK.NS
517.9772848018079,841.0069364855135,495.2000118315192,717.9599609375,4344554519,2021,ICICIBANK.NS
720.772979859294,935.0504833540824,622.8980656743049,869.3275146484375,3222123115,2022,ICICIBANK.NS
872.4014740958874,1026.8683114091973,776.7690607567737,980.5278930664062,4036182581,2023,ICICIBANK.NS
975.5592756483813,1351.9184375163336,954.5044205813539,1271.83642578125,3778237435,2024,ICICIBANK.NS
1271.8364809130148,1488.5144734435703,1176.9188152937772,1342.9000244140625,2585096181,2025,ICICIBANK.NS
1343.9000244140625,1443.9000244140625,1328.5999755859375,1347.699951171875,230836163,2026,ICICIBANK.NS
141.82082007945738,179.46467728819846,136.5625039831345,165.29759216308594,2469905762,2014,ITC.NS
164.8044460896718,180.22683257746783,134.54834238843335,150.01686096191406,2856399125,2015,ITC.NS
149.9252961578144,187.13013053708735,122.64953717467702,170.0639190673828,2796537182,2016,ITC.NS
170.31024377675573,253.61389653060317,167.91745611262238,188.1732177734375,3024782463,2017,ITC.NS
188.17323112159087,235.42849169858684,180.48901223583118,205.32107543945312,2965929872,2018,ITC.NS
205.7220145555245,227.21593667541478,174.01796359464385,176.7317657470703,3269340983,2019,ITC.NS
177.40090383024432,181.3414879224719,100.07613971112342,163.70733642578125,7304481274,2020,ITC.NS
164.41228336265388,219.08281399955175,156.8535766142459,180.06410217285156,7329145861,2021,ITC.NS
180.06408395002174,313.1043456590359,173.04485697222094,287.2035827636719,4335551757,2022,ITC.NS
286.640563437037,449.8386651147941,282.395926036288,415.990478515625,2871320287,2023,ITC.NS
417.2507895715969,491.92897929887965,364.9882198540191,450.1825256347656,3910891272,2024,ITC.NS
452.36992927745524,457.02391361750296,383.09149195819776,403.0,3781574604,2025,ITC.NS
402.70001220703125,402.70001220703125,321.04998779296875,322.6499938964844,802013967,2026,ITC.NS
395.35170304884326,762.2768408075823,345.67552505634603,755.6381225585938,309708658,2014,INDUSINDBK.NS
756.5327563997027,931.5880112750575,738.2645169464023,916.2766723632812,251357294,2015,INDUSINDBK.NS
915.3782811977773,1192.689660213434,755.5653971946477,1052.012939453125,324883720,2016,INDUSINDBK.NS
1053.9593648585499,1719.5241721366888,1027.4667447323347,1571.68701171875,285977992,2017,INDUSINDBK.NS
1574.6417794624635,1957.756164933868,1280.6587550607576,1536.3294677734375,380062961,2018,INDUSINDBK.NS
1537.0019252315499,1762.1728607265793,1147.304666175286,1458.2132568359375,979159726,2019,INDUSINDBK.NS
1460.1446099334291,1530.6409406017312,227.4715910824157,864.2568969726562,5218514272,2020,INDUSINDBK.NS
864.305164788476,1205.3185673927774,761.9404843329153,861.9193115234375,1588949892,2021,INDUSINDBK.NS
861.9678138509466,1248.0996031832556,740.6596381584882,1193.60888671875,913930159,2022,INDUSINDBK.NS
1193.6089676122572,1601.1247006419112,968.5049851578854,1581.3936767578125,845987620,2023,INDUSINDBK.NS
1581.3936776710066,1675.8946285664556,926.4500122070312,960.1500244140625,1013850284,2024,INDUSINDBK.NS
958.5999755859375,1086.550048828125,606.0,864.2000122070312,1788547330,2025,INDUSINDBK.NS
865.4500122070312,961.9000244140625,851.1500244140625,886.5499877929688,89621081,2026,INDUSINDBK.NS
318.3635109238146,409.99811438073743,266.17464668380205,367.4263000488281,2478780072,2014,INFY.NS
366.75559928795536,461.3137223233559,352.7170972230156,421.893798828125,1957026194,2015,INFY.NS
419.83270927727744,488.2655371337563,351.616189589732,394.3877258300781,1688710514,2016,INFY.NS
394.58280816401054,421.37121592166983,340.7601881784792,418.6593017578125,2431071516,2017,INFY.NS
416.91157896028795,621.4533579973747,404.1756523041857,548.3721313476562,2175713699,2018,INFY.NS
550.0364030170276,718.7522457289922,528.535258572391,628.2532958984375,2210336899,2019,INFY.NS
631.5614385527498,1108.1909974629248,437.581919575006,1105.5062255859375,2711089455,2020,INFY.NS
1107.3549790511033,1714.438591263301,1083.6743644373792,1694.64404296875,1660360332,2021,INFY.NS
1694.6441036073452,1754.027449784704,1229.2734174239552,1383.21142578125,1614574511,2022,INFY.NS
1388.5307532282952,1499.7852065776808,1087.0709523316075,1452.6170654296875,1597184877,2023,INFY.NS
1448.9450736698498,1948.7771714843159,1298.072273734188,1825.9617919921875,1727777118,2024,INFY.NS
1820.134214444306,1925.8070469770787,1269.4320382766355,1615.4000244140625,1921000711,2025,INFY.NS
1615.4000244140625,1694.0,1583.0999755859375,1682.0,108055411,2026,INFY.NS
89.63633251009549,121.15864463155032,70.66837732139321,92.89716339111328,1447437120,2014,JSWSTEEL.NS
92.99911708451103,96.37721068405664,71.84020811123135,92.69183349609375,1741091640,2015,JSWSTEEL.NS
92.39547618210018,170.23131514369112,85.3102426705137,146.90284729003906,1721876370,2016,JSWSTEEL.NS
146.94800044809372,251.5666419940702,144.96222199684382,246.2723846435547,1144610588,2017,JSWSTEEL.NS
245.99858833231877,394.33060187771093,238.87879280762147,282.9164123535156,1308677442,2018,JSWSTEEL.NS
284.89936695061414,289.60312040625354,188.9803792811631,252.95741271972656,1767699872,2019,JSWSTEEL.NS
253.56625423001117,372.8738345898216,124.11351042711054,366.531494140625,2382783754,2020,JSWSTEEL.NS
366.5788391887352,742.2377898656251,343.8125717202249,627.0069580078125,2223677242,2021,JSWSTEEL.NS
627.0069253308142,766.1578589052801,497.10331217536145,756.845703125,969916051,2022,JSWSTEEL.NS
760.6395644087783,886.4007859246608,639.5817118815099,871.0625610351562,562077557,2023,JSWSTEEL.NS
871.0625508133686,1060.1452009097263,753.7993667131537,899.0789184570312,587037068,2024,JSWSTEEL.NS
898.7298709203582,1223.9000244140625,877.6366579738332,1164.800048828125,434069962,2025,JSWSTEEL.NS
1163.5,1216.5,1146.4000244140625,1207.800048828125,25839385,2026,JSWSTEEL.NS
72.61071677144561,130.60823050613067,62.54243818178347,125.48516082763672,2406723990,2014,KOTAKBANK.NS
125.47524310434346,147.99645159820642,118.13088928847277,143.07846069335938,2000412290,2015,KOTAKBANK.NS
143.06852250752738,165.71868050483144,116.3922137063626,143.1012420654297,2178899960,2016,KOTAKBANK.NS
143.16087081401304,221.84929823323554,137.6929438408102,200.9884490966797,2462942075,2017,KOTAKBANK.NS
201.3167298045579,282.0689032204838,197.4668722516745,250.11968994140625,3172851410,2018,KOTAKBANK.NS
249.62201610913436,345.5165251242374,238.47464629759952,335.468505859375,3626118415,2019,KOTAKBANK.NS
336.39460389431855,403.71335586350307,199.36709871659082,397.45953369140625,6831058835,2020,KOTAKBANK.NS
397.718453778899,448.9481314413424,323.8470533591262,357.90313720703125,4492541430,2021,KOTAKBANK.NS
358.0825032801248,398.2850778572924,325.004245491039,364.32952880859375,3507267020,2022,KOTAKBANK.NS
364.43914007742165,411.61408395311554,327.69221319476907,380.76318359375,5195298050,2023,KOTAKBANK.NS
380.9427858579088,387.9526948282527,308.0767192693183,356.7986145019531,7049822375,2024,KOTAKBANK.NS
355.44018735902756,459.8498287702682,344.35298357433106,440.2200012207031,4635632900,2025,KOTAKBANK.NS
442.0,445.6000061035156,400.5,409.6000061035156,243045730,2026,KOTAKBANK.NS
601.0562274419082,993.1975356140248,531.9303556157789,843.6484985351562,719300608,2014,LT.NS
843.1687880019554,1068.946856793249,721.0512519319539,727.2952880859375,699882983,2015,LT.NS
729.3195655580838,920.9154679890447,579.3784808909064,778.7515258789062,686036541,2016,LT.NS
782.7632777133877,1131.9789408721513,778.7803582051139,1116.276123046875,521775388,2017,LT.NS
1118.7156558498184,1311.5308643915494,1062.4688686124039,1291.6295166015625,572422083,2018,LT.NS
1298.3232721345034,1443.8791410870763,1079.1806422296522,1181.5128173828125,746288830,2019,LT.NS
1190.796051595905,1270.1594177912752,610.0118373530852,1221.8583984375,1334500148,2020,LT.NS
1217.4932471681946,1901.8526370935524,1217.4932471681946,1819.4639892578125,719113750,2021,LT.NS
1818.600230561389,2149.615814477438,1397.6350992990738,2027.341796875,515313644,2022,LT.NS
2034.2424199144461,3499.5458921862173,2000.3207325385895,3466.172119140625,484586410,2023,LT.NS
3477.968451638937,3926.8766708182884,3121.176860025811,3574.314697265625,626347457,2024,LT.NS
3566.7355253067485,4140.0,2937.900120111403,4083.5,460343726,2025,LT.NS
4090.0,4195.0,3720.10009765625,3776.89990234375,30581113,2026,LT.NS
581.2031921317841,623.028876412496,522.821285562276,599.2971801757812,23792926,2016,LTIM.NS
594.8468177248681,1014.2878720610894,578.367415094198,1007.6682739257812,15697201,2017,LTIM.NS
998.7971732634263,1803.6694889104776,968.2208918554904,1583.1817626953125,58682654,2018,LTIM.NS
1583.1814625255893,1734.5309193880448,1325.9566649823078,1628.9566650390625,35794779,2019,LTIM.NS
1628.5843007361218,3485.3036134633267,1125.9855250780104,3448.552001953125,65987996,2020,LTIM.NS
3442.4267292040113,7204.930934303966,3321.805127590245,6983.0673828125,85346582,2021,LTIM.NS
6988.78177957134,7227.645794472301,3555.6307193954476,4188.3935546875,105140486,2022,LTIM.NS
4188.393713883765,6198.080658977744,3953.903708393663,6138.546875,109205781,2023,LTIM.NS
6152.052506955145,6681.049441464822,4401.407481265311,5514.1767578125,119178666,2024,LTIM.NS
5553.3173722122065,6380.0,3753.182142516292,6063.5,78491227,2025,LTIM.NS
6063.5,6429.5,5751.5,5888.0,6538389,2026,LTIM.NS
423.806396484375,648.3679979224903,378.4751898885995,558.26025390625,506432654,2014,M&M.NS
559.8656353310281,658.2771341153957,498.36194855574394,580.8112182617188,525480780,2015,M&M.NS
580.6287706475581,694.5189800939205,498.14141159532306,545.2775268554688,479900668,2016,M&M.NS
545.1854952274658,730.1573748185334,538.6266996960253,698.0032958984375,584615293,2017,M&M.NS
697.9104840141418,930.2974084391985,650.1775423063592,753.0911254882812,647826356,2018,M&M.NS
754.168522148103,754.9648262866227,477.3830974417123,504.9308166503906,877735375,2019,M&M.NS
506.21324175077433,729.2827321496607,233.11076157450424,687.449951171875,1539916102,2020,M&M.NS
691.6475958715253,944.47492692184,689.7396025036038,807.62744140625,1096534337,2021,M&M.NS
805.5532519241925,1331.8474884389955,647.4814981010819,1217.4774169921875,859103095,2022,M&M.NS
1219.2317081811423,1731.311795342002,1094.8721131534885,1703.14599609375,614239647,2023,M&M.NS
1703.1461366921203,3196.4198692208993,1551.090042320858,2983.13330078125,807317692,2024,M&M.NS
2983.1333335663185,3795.0,2405.672549234822,3709.199951171875,653708140,2025,M&M.NS
3725.0,3839.89990234375,3363.699951171875,3414.10009765625,28821192,2026,M&M.NS
1599.4828889807877,3142.0806120477882,1392.0021199565451,3022.09716796875,115700293,2014,MARUTI.NS
3013.429537540691,4373.399914843956,3013.429537540691,4219.96484375,119545836,2015,MARUTI.NS
4219.098684182824,5492.357608173679,2915.524025862688,4890.6708984375,192433333,2016,MARUTI.NS
4891.1307312770505,9282.38712130775,4843.093289882414,9034.5966796875,114925212,2017,MARUTI.NS
9052.657230208672,9219.800999639567,6089.369762223387,6993.8759765625,151524625,2018,MARUTI.NS
6979.120461938708,7369.937023515148,5102.001898610894,6999.3837890625,243129700,2019,MARUTI.NS
7007.363299952278,7680.105396143103,3800.618272503103,7331.6650390625,329056223,2020,MARUTI.NS
7335.881810324699,8071.342354509222,6134.001421065411,7163.171875,200850729,2021,MARUTI.NS
7156.95000703163,9484.713312742115,6304.819386591054,8150.3095703125,176955611,2022,MARUTI.NS
8121.570615105511,10714.583283926331,7893.409192490795,10096.6708984375,117404177,2023,MARUTI.NS
10138.469370990719,13406.888351887514,9543.24497097576,10742.1337890625,138348290,2024,MARUTI.NS
10741.738134381618,16818.0,10684.557220201148,16697.0,98048404,2025,MARUTI.NS
16700.0,17370.0,15013.0,15154.0,5565735,2026,MARUTI.NS
74.0892523130576,93.93955432849695,61.5418116004044,81.10806274414062,2172237989,2014,NTPC.NS
81.22071601209984,93.28134892476021,60.63993276809604,84.06951141357422,1479695079,2015,NTPC.NS
84.0982545747793,98.97971440551072,68.06309923918069,96.97541046142578,1286655422,2016,NTPC.NS
97.15199962289446,113.83107696702244,91.54592355177327,107.17073059082031,1755931816,2017,NTPC.NS
107.20100024359627,110.81735130128966,83.71952941330129,93.08761596679688,1832927513,2018,NTPC.NS
93.02517061471167,112.21700100642617,82.13344702148437,93.48333740234375,3049305178,2019,NTPC.NS
93.48334595663333,98.15555765823356,57.479882695358455,80.92422485351562,6399678681,2020,NTPC.NS
81.41294873648232,131.29875503708533,71.8014229692395,107.38697814941406,4701331840,2021,NTPC.NS
108.25024603911129,165.65340718997592,107.64597437375537,150.7133331298828,3809757415,2022,NTPC.NS
151.2566244736954,300.10831446036434,148.4949756561302,295.97052001953125,3222954920,2023,NTPC.NS
296.7790887938862,434.1373428397763,282.0827976565746,324.697998046875,4260608307,2024,NTPC.NS
324.3570803663719,364.63135282773345,287.42509487399354,329.54998779296875,2854054036,2025,NTPC.NS
329.79998779296875,354.79998779296875,329.6000061035156,343.20001220703125,181702594,2026,NTPC.NS
230.35109949001782,289.78254646261195,198.076404978577,281.16546630859375,172361400,2014,NESTLEIND.NS
281.1720041938576,330.49280829945747,243.15436312693708,258.3246154785156,303482540,2015,NESTLEIND.NS
257.9721914662217,328.2386815636349,220.7815876164485,269.6778259277344,189575320,2016,NESTLEIND.NS
269.75169646247616,364.05954724722164,260.7152024139724,356.4446716308594,206097620,2017,NESTLEIND.NS
357.7624524501813,533.4511091643612,311.8987263575427,507.5746154785156,328060240,2018,NESTLEIND.NS
510.5577982572007,708.8407659250245,459.3486355098427,694.6054077148438,397254980,2019,NESTLEIND.NS
696.1862690125074,895.6186874520666,573.1474050904844,874.0527954101562,721169320,2020,NESTLEIND.NS
874.026703421854,984.8415398289014,760.5486451052939,947.24169921875,387945460,2021,NESTLEIND.NS
946.7273995502655,1016.8609616545152,772.9109759177695,952.7426147460938,310410220,2022,NESTLEIND.NS
953.2601389518665,1309.0886729765928,868.8685484383064,1305.6649169921875,332521080,2023,NESTLEIND.NS
1309.088709954347,1374.3829021711595,1061.4115212881898,1073.6068115234375,472826484,2024,NESTLEIND.NS
1073.5821132961062,1311.5999755859375,1050.582767116736,1288.0,370955614,2025,NESTLEIND.NS
1293.0,1332.699951171875,1271.300048828125,1301.0999755859375,17399242,2026,NESTLEIND.NS
108.94132846673884,179.60153942463862,99.23052182074167,131.92474365234375,1805524991,2014,ONGC.NS
131.49962052675338,144.46602900490262,84.40314634372656,96.58917999267578,1486159587,2015,ONGC.NS
95.84999139932121,129.98109381251814,75.01391102772692,118.58811950683594,1816273448,2016,ONGC.NS
118.86699851556597,131.53023740014174,97.2842758674309,124.93773651123047,1809321331,2017,ONGC.NS
124.9377457749599,136.23459885266723,87.9984444405527,97.89215850830078,1907525592,2018,ONGC.NS
97.95746466126106,121.89566463189753,79.22162570054408,88.3058853149414,2858261985,2019,ONGC.NS
88.2716058980938,91.4596590006405,34.280237842606404,68.5316390991211,6508913059,2020,ONGC.NS
69.04719183834851,131.44106143164652,64.62813947846048,112.35334777832031,6161547207,2021,ONGC.NS
112.31389175075802,155.43527429273354,95.55741022155398,125.78250885009766,5625130099,2022,ONGC.NS
126.25394632565153,192.65968822358633,120.08268780159109,186.34373474121094,2761470831,2023,ONGC.NS
187.20705986661434,318.1151424882011,185.07143661482107,227.7718505859375,4834032949,2024,ONGC.NS
226.40095605004043,260.3787112072839,199.0504551330931,240.3800048828125,2703964026,2025,ONGC.NS
240.89999389648438,251.0,231.0,248.33999633789062,200012420,2026,ONGC.NS
34.34986006382236,53.14184986029181,32.0793584104439,48.59891891479492,2567972781,2014,POWERGRID.NS
48.59892711422116,55.99438682061626,43.10006645916111,50.46516036987305,923014095,2015,POWERGRID.NS
50.55454482425656,71.18665360113656,46.44675909828437,66.51094818115234,1971714855,2016,POWERGRID.NS
66.51094761983403,82.54260121216745,66.1847369432029,74.146240234375,2370138915,2017,POWERGRID.NS
73.66513376744165,80.9525518942423,65.24923951797106,75.53076171875,2795772395,2018,POWERGRID.NS
75.07448762821295,84.7600086151102,65.58800488615569,75.46267700195312,2898887395,2019,POWERGRID.NS
75.581685114279,84.34827998424429,50.23397196907251,81.95249938964844,5517112755,2020,POWERGRID.NS
81.58557966936334,130.53354585677414,78.77972160860679,126.21121978759766,4853289331,2021,POWERGRID.NS
126.8286867433962,157.60986752645636,119.42439271706128,140.22752380371094,3863503335,2022,POWERGRID.NS
140.7852784817331,223.33959737604422,134.02651819116235,220.77996826171875,3578909306,2023,POWERGRID.NS
221.43151654988324,349.47789132554095,210.40180257041197,298.79150390625,4293733908,2024,POWERGRID.NS
298.7915340436451,315.3094570159912,242.16160676642085,264.6000061035156,3055308075,2025,POWERGRID.NS
264.1000061035156,273.29998779296875,252.0500030517578,255.0,205648135,2026,POWERGRID.NS
190.16697531841217,245.0695917700575,168.0555537197164,190.69528198242188,3513616091,2014,RELIANCE.NS
189.65746131276853,231.3859077736056,170.43062162831464,219.84750366210938,3773376347,2015,RELIANCE.NS
218.8074201514001,247.51106648279213,192.43699420019152,237.17938232421875,3895124679,2016,RELIANCE.NS
237.5299524092724,423.8409238591258,221.92837238530092,406.8563232421875,4600798956,2017,RELIANCE.NS
407.5852391130104,590.9849213431612,384.7477132531693,498.6017761230469,4252660509,2018,RELIANCE.NS
500.3805422248043,723.6160040571339,480.74775348639315,677.3150024414062,4783822019,2019,RELIANCE.NS
679.0819971118469,1074.3372576523657,391.72473514239124,900.1970825195312,9704450477,2020,RELIANCE.NS
901.421320358103,1251.8972908980181,829.7791594362084,1077.5367431640625,4466338070,2021,RELIANCE.NS
1076.1034905748938,1299.5827089210004,991.9262942983967,1162.7880859375,3438996881,2022,RELIANCE.NS
1164.066351583663,1303.7543992835303,995.1625932582816,1282.9791259765625,3290119782,2023,RELIANCE.NS
1280.7953983035607,1596.9800437158895,1196.7204388413884,1210.6148681640625,3258314971,2024,RELIANCE.NS
1210.0172807004092,1581.300048828125,1110.415052053189,1570.4000244140625,2787270587,2025,RELIANCE.NS
1573.699951171875,1611.800048828125,1368.0,1390.4000244140625,218809155,2026,RELIANCE.NS
155.64559502860894,291.4233889539562,127.81033988856744,277.9642028808594,4655318650,2014,SBIN.NS
278.4989890957215,299.4899960079068,198.7055153291685,202.58665466308594,3563212818,2015,SBIN.NS
203.08309254522428,264.0922466730699,133.80918406584226,228.79458618164062,5225832766,2016,SBIN.NS
230.89781779277487,324.150343549634,220.47312666609628,285.9498596191406,4129920212,2017,SBIN.NS
286.5957800553425,307.0339510865047,214.39321667951648,273.0318298339844,5573432305,2018,SBIN.NS
274.50818188883636,344.9114666440004,225.46581168703113,307.9566650390625,6866819832,2019,SBIN.NS
308.8332487236844,313.58523929231825,137.89999130715768,253.70095825195312,15239914297,2020,SBIN.NS
253.65478222568382,505.0090529917581,248.67210897698834,428.7874450683594,8690919935,2021,SBIN.NS
430.2308281477865,595.4086339888136,395.7751468524198,580.418212890625,3755787887,2022,SBIN.NS
581.6004365130118,636.7228692336894,472.2695173216822,619.03076171875,4066325263,2023,SBIN.NS
619.1753954576906,894.0479177688353,579.1150485116219,779.3019409179688,4322118632,2024,SBIN.NS
779.8901437444632,999.0,666.6146467698901,982.2000122070312,2620506214,2025,SBIN.NS
983.2000122070312,1055.5,980.3499755859375,1041.3499755859375,142079088,2026,SBIN.NS
522.8476625725602,859.4949145742241,508.4019929141337,761.8399047851562,578832068,2014,SUNPHARMA.NS
761.793727193938,1106.790078990755,651.04816582963,758.4619750976562,1172081324,2015,SUNPHARMA.NS
749.1216323032291,830.8725375397352,529.5638316272674,583.3626708984375,835330755,2016,SUNPHARMA.NS
586.1406551135775,675.08030972844,400.66839199976044,532.4235229492188,1103292184,2017,SUNPHARMA.NS
532.7497438394681,633.240375547857,365.21360793305735,402.5202941894531,1870357893,2018,SUNPHARMA.NS
404.39035531176216,452.7769042226042,322.15654083521986,407.0648498535156,1817463785,2019,SUNPHARMA.NS
407.4413241842928,569.2863582225536,295.73720798017666,562.5435791015625,2599112383,2020,SUNPHARMA.NS
562.6860712399273,817.391511637569,522.7044499244544,812.3009033203125,1435110293,2021,SUNPHARMA.NS
811.6284707161743,1040.1758301189266,753.8059068233961,972.62451171875,749319391,2022,SUNPHARMA.NS
972.6245407450612,1249.077961481327,902.6701352255895,1236.802734375,544986154,2023,SUNPHARMA.NS
1238.325014664904,1942.2128402851918,1229.9778595303667,1868.8975830078125,566742912,2024,SUNPHARMA.NS
1872.4147685603684,1885.3439580806103,1547.9543734723854,1719.699951171875,575349478,2025,SUNPHARMA.NS
1720.0,1806.5999755859375,1600.0,1632.0,38838787,2026,SUNPHARMA.NS
821.2488397352582,1100.9244109793206,754.5587018597818,993.8133544921875,578958206,2014,TCS.NS
997.2126300750976,1094.6134562562916,913.5329859190808,961.513427734375,580144728,2015,TCS.NS
962.361152768345,1099.744944622272,824.3308948646578,950.3366088867188,539221804,2016,TCS.NS
950.7583669413428,1137.7636003986825,867.4136524949754,1106.5478515625,548139150,2017,TCS.NS
1098.80563885408,1888.4599366269551,1073.3666454486859,1574.0589599609375,849403971,2018,TCS.NS
1576.5118187128883,1967.1414824113224,1503.3404830972684,1861.0343017578125,735540994,2019,TCS.NS
1866.4584166902255,2590.1059532822896,1299.52147769336,2511.7978515625,999522187,2020,TCS.NS
2526.9324415179717,3532.2775413447675,2526.0550344202225,3315.929931640625,682774115,2021,TCS.NS
3326.262938126187,3586.1556110947845,2624.444679071443,2928.522216796875,581528452,2022,TCS.NS
2932.3893356780377,3659.1662710789706,2823.6163302860664,3532.87841796875,473682090,2023,TCS.NS
3529.712285492124,4348.038051973605,3392.627636061575,3886.500732421875,593722800,2024,TCS.NS
3886.1205985527304,4103.045093599212,2804.957413772581,3148.955322265625,667864940,2025,TCS.NS
3157.59834501185,3241.6700055592964,3082.0,3153.199951171875,47763090,2026,TCS.NS
29.761299381038953,41.03741564116668,23.248822515707467,28.537199020385742,13190874297,2014,TATASTEEL.NS
28.372865745076517,30.11267638308603,14.687649251451251,19.107913970947266,14239225005,2015,TATASTEEL.NS
19.049075577269154,33.2033379518764,15.529777855054123,29.42425537109375,17925042052,2016,TATASTEEL.NS
29.589706573017665,57.015180934235154,29.24751783518213,56.062191009521484,13609423040,2017,TATASTEEL.NS
56.06983378615286,60.70086119023497,39.75493027826621,42.6088752746582,19589294197,2018,TATASTEEL.NS
42.85011300380814,45.92894440986519,26.88144172886483,39.61099624633789,28233782020,2019,TATASTEEL.NS
39.690715328905995,56.25834622397691,21.049505442820333,55.41038131713867,40144352630,2020,TATASTEEL.NS
55.52659447945485,135.05786163592913,51.30830024223039,97.82343292236328,39086622820,2021,TATASTEEL.NS
98.13588636172551,122.04935906489378,76.71539030056049,104.49805450439453,18017084312,2022,TATASTEEL.NS
106.12141075688248,135.30494322440936,94.20130723322663,133.72439575195312,9134159501,2023,TATASTEEL.NS
134.10756327460035,176.83039789776666,122.80419707584873,134.90396118164062,11392445083,2024,TATASTEEL.NS
134.95283250600994,186.94000244140625,119.82559942608383,180.0800018310547,7170150469,2025,TATASTEEL.NS
180.60000610351562,192.39999389648438,177.3300018310547,191.60000610351562,469241295,2026,TATASTEEL.NS
325.9583426121952,487.49431824712445,296.16276669415737,462.45086669921875,696214880,2014,TECHM.NS
461.6396233837699,534.0506738193749,327.01701498728124,376.485595703125,604972473,2015,TECHM.NS
378.8311512837819,407.0503928854038,294.0289618631097,361.4508972167969,501681208,2016,TECHM.NS
365.591067329782,392.1403226965208,263.6765710655736,381.4693603515625,635686438,2017,TECHM.NS
379.23684037887966,604.3166065154867,378.44217739428274,559.6973266601562,816695784,2018,TECHM.NS
553.3894200123683,655.1663834037462,480.0934829913621,602.7756958007812,699287507,2019,TECHM.NS
605.7013701315832,827.9301360666472,377.82704033380475,816.8507690429688,1164639935,2020,TECHM.NS
819.2008521891989,1599.8566059847312,768.0007805671656,1558.554443359375,881653730,2021,TECHM.NS
1562.471502814896,1582.4479066597123,821.4279874261659,926.677734375,729251772,2022,TECHM.NS
928.0453568512906,1260.675694059352,894.4482605000546,1203.554931640625,612970467,2023,TECHM.NS
1203.8858680477492,1756.867864102321,1099.8106991292734,1658.22216796875,543031665,2024,TECHM.NS
1652.7794995960635,1687.5728438580902,1175.3920904272206,1590.9000244140625,475438663,2025,TECHM.NS
1591.0,1736.0,1562.800048828125,1728.300048828125,36153467,2026,TECHM.NS
218.22637669414374,405.8915280538699,192.08664733870842,364.4906005859375,285518693,2014,TITAN.NS
364.156282564379,428.2393808374559,291.0470362372577,333.73077392578125,216950674,2015,TITAN.NS
333.73076267437244,430.08349155402857,286.54492263704606,316.20086669921875,360732328,2016,TITAN.NS
318.28112332716097,847.7761211120811,314.9430059233068,834.3109130859375,453382257,2017,TITAN.NS
833.873382769137,971.9286350394455,715.0735539127492,909.099365234375,695651460,2018,TITAN.NS
909.8317076584389,1363.4145799861865,898.553385544497,1165.2708740234375,581349071,2019,TITAN.NS
1171.647005370567,1546.9394490287614,707.1373445501561,1543.1484375,832755472,2020,TITAN.NS
1538.1757661646343,2643.212572430279,1374.6196948385518,2489.726806640625,419768323,2021,TITAN.NS
2477.487508331165,2764.593202838556,1801.4096233706193,2572.924072265625,339911281,2022,TITAN.NS
2582.3340817172425,3713.635784005441,2248.1264714710446,3652.470703125,226389113,2023,TITAN.NS
