date,adj close,close,high,low,open,volume,india_vix,log_ret_1d,log_ret_2d,log_ret_3d,log_ret_5d,log_ret_10d,log_ret_21d,hl_pct,oc_pct,gap_pct,body_size,rvol_5d,parkinson_5d,rvol_10d,parkinson_10d,rvol_21d,parkinson_21d,vix_zscore_21d,vix_ma_ratio_5_21,sma_10,price_vs_sma_10,sma_20,price_vs_sma_20,sma_50,price_vs_sma_50,sma_200,price_vs_sma_200,macd,rsi_14,tr,atr_14,drawdown_20d,autocorr_1d_20d,month_sin,month_cos,dow_sin,dow_cos,regime_200MA,vol_quartile_63d,target_ret_1d,target_dir_1d,target_quintile_1d
2015-11-13,7762.25,7762.25,7775.10009765625,7730.89990234375,7762.4501953125,160900.0,17.649999618530273,-0.0027146086971354,-0.0195127455451245,-0.0244403977701139,-0.035181742173561,-0.0513435601919838,-0.0479601140583573,0.0056788137187622,-2.5790221832391488e-05,-0.0026852065089611,0.0045292856974795,0.1060711936198781,0.1276356581665994,0.0852533363184449,0.1133524485021354,0.0932658913543782,0.0955984846180945,-0.0071995003749633,1.022533847272626,7969.980029296875,-0.0260640589478617,8098.692578125,-0.0415428261882355,7984.795029296875,-0.0278711010715164,8354.94724609375,-0.0709396754564618,-61.89793197527797,8.990415218330924,52.4501953125,0.011651172484276,-0.0642762216345768,0.3382179277499086,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0.0,0.0056973016429889,1.0,
2015-11-16,7806.60009765625,7806.60009765625,7838.85009765625,7714.14990234375,7732.9501953125,149500.0,17.8799991607666,0.0056973016429889,0.0029826929458534,-0.0138154439021356,-0.0188877106719173,-0.0383440855686971,-0.0408004855458048,0.0160649547892041,0.0095241661311092,-0.0037746535717736,0.5906157737225384,0.1316147240158797,0.137126996219025,0.0997420681830366,0.1194669040670283,0.0972721178102582,0.1000125349401312,0.2036008038818497,1.0069439818890178,7939.4650390625,-0.0167347473353115,8083.627587890625,-0.034270194565787,7980.88802734375,-0.0218381625065233,8350.502248535156,-0.0651340643581429,-70.41507360878313,9.0818432593408,124.7001953125,0.0120269218667715,-0.0589299056888418,0.3595280947623951,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.0,0.0039567183391247,1.0,
2015-11-17,7837.5498046875,7837.5498046875,7860.4501953125,7793.0,7848.75,145000.0,16.969999313354492,0.0039567183391247,0.0096540199821136,0.0069394112849782,-0.0147863777880002,-0.0287066158873096,-0.0339126223674153,0.0086401499332277,-0.0014270037028189,0.005399264957405,0.1660513399397651,0.1415895159977571,0.1359292004736054,0.1062666872063646,0.1162447723821066,0.0992957180727382,0.1010089025595774,-0.5702991513786936,0.9806017225276678,7916.6400390625,-0.0099903789972451,8066.530078125,-0.0283864649632255,7978.21302734375,-0.0176309183740963,8346.042497558594,-0.0609262046077334,-73.81667434355222,14.357960769567685,67.4501953125,0.0118263214499893,-0.0551989801450131,0.3002406745570437,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,0,0.0,-0.0135845913820275,0.0,
2015-11-18,7731.7998046875,7731.7998046875,7843.39990234375,7725.0498046875,7823.14990234375,143600.0,17.420000076293945,-0.0135845913820275,-0.0096278730429027,-0.0039305713999138,-0.0234433169450383,-0.0404297718928014,-0.0562893548301963,0.0151003949710746,-0.0116768947031019,-0.0018372964386315,0.77186330605201,0.1611643079401277,0.1206418230930212,0.1187154212429305,0.1225408064286599,0.0999990024274986,0.1047063664218744,-0.1839571487845337,0.9842508825132804,7884.7400390625,-0.0193969913551118,8041.212548828125,-0.0384783690596162,7977.132021484375,-0.0307544385796969,8340.894494628907,-0.0730251042419528,-84.07642791815942,12.688022544790272,118.35009765625,0.0126795599205731,-0.0679469320355272,0.0658161491970644,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0,0.0,0.0142478689427783,1.0,
2015-11-19,7842.75,7842.75,7854.89990234375,7765.4501953125,7788.5,132600.0,15.84000015258789,0.0142478689427783,0.0006632775607508,0.0046199958998756,0.007602688845729,-0.0274108874481929,-0.0491863134030264,0.0115690666197823,0.0069653977017397,0.0073333760243151,0.606486055622099,0.1648708617300114,0.1148995924478997,0.1490238124467771,0.1247038648647727,0.1111932090858495,0.1044173834649281,-1.526020246828649,0.9741500823541296,7862.94501953125,-0.0025683785758499,8019.59755859375,-0.0220519243393007,7979.647021484375,-0.0171557740731881,8335.930246582031,-0.0591631925884035,-82.30583262640539,27.21472422034105,123.10009765625,0.012700546697473,-0.0545721069566913,-0.2013991185587488,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,0.0,0.0017580157603643,1.0,
2015-11-20,7856.5498046875,7856.5498046875,7906.9501953125,7817.7998046875,7841.89990234375,151900.0,15.899999618530272,0.0017580157603643,0.0160058847031425,0.002421293321115,0.0120753133032286,-0.0231064288703323,-0.0518973860133328,0.011367236061968,0.0018681572738988,-0.0001083928030665,0.1643279658047681,0.1606359287157261,0.1222631648702347,0.1507379540085358,0.1249782835529981,0.1094841894577613,0.1064777988176206,-1.3751744815872435,0.9568077460543094,7844.57998046875,0.001525871907553,7999.342529296875,-0.0178505576035041,7980.318017578125,-0.0155091830448363,8330.660495605469,-0.0569115367464643,-78.87981676604068,31.099098362862065,89.150390625,0.0127468827592082,-0.0529085679850153,-0.0847887368230455,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0.0,-0.0009295680963622,0.0,
2015-11-23,7849.25,7849.25,7877.5,7825.2001953125,7869.5,127000.0,17.079999923706055,-0.0009295680963622,0.0008284476640021,0.0150763166067802,0.0054484435638775,-0.0134392671080397,-0.0512063869062329,0.0066568412328139,-0.0025732257449647,0.0016483310911837,0.3871907384191049,0.1589862121022816,0.1052636883336588,0.1434963664351971,0.1222379997661492,0.1095779700985903,0.1061267820920059,-0.4016521538280656,0.9474908385342174,7833.9599609375,0.0019517637489521,7979.22001953125,-0.0162885619412817,7984.202021484375,-0.0169023806162766,8325.335246582032,-0.0571851141703259,-75.87902161671173,32.98768651696787,52.2998046875,0.0123091913140586,-0.0537885449019552,-0.0908536611920621,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.0,-0.0022511419581774,0.0,
2015-11-24,7831.60009765625,7831.60009765625,7870.35009765625,7812.64990234375,7837.0,130600.0,16.25,-0.0022511419581774,-0.0031807100545396,-0.0014226942941754,-0.0007594167334246,-0.0155457945214249,-0.052252419523949,0.007351045681116,-0.0006890267122304,-0.0015606586616555,0.0935855123811743,0.1580390587196631,0.103511460199254,0.1433930040614313,0.1208126026827817,0.1094895072111242,0.1054432916946086,-1.060403094103111,0.940235560869252,7821.689990234375,0.0012670033502029,7956.027514648437,-0.0156393899798731,7989.65802734375,-0.0197828153779002,8319.731499023437,-0.0586715330205648,-74.07122250871362,32.85090958935102,57.7001953125,0.0122229297286128,-0.0519275008532531,-0.0804690110303561,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,0,0.0,0.0066431524907187,1.0,
2015-11-26,7883.7998046875,7883.7998046875,7897.10009765625,7832.0,7837.14990234375,219800.0,16.690000534057617,0.0066431524907187,0.0043920105325413,0.0034624424361789,0.0194683271393216,-0.0039749898057168,-0.0508971989021938,0.0083124900204917,0.005952406541286,0.0007086425019531,0.7165872865953444,0.1065936407777131,0.0880798860976235,0.1474780832765964,0.1056231883020442,0.110795121973187,0.1061797746429213,-0.7339018418644911,0.930652071622642,7818.549951171875,0.0083455185326077,7937.190014648438,-0.0067265883596592,7993.5690234375,-0.0137321912687751,8315.10599609375,-0.0518701976389558,-67.64665999700628,37.01933204829346,65.5,0.0121139126405253,-0.0424031106139738,-0.0721491286559426,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,0.0,0.0074432960618276,1.0,
2015-11-27,7942.7001953125,7942.7001953125,7959.2998046875,7879.4501953125,7910.60009765625,150300.0,16.729999542236328,0.0074432960618276,0.0140864485525463,0.0118353065943689,0.0126637542583707,0.0202664431040998,-0.0392378552055081,0.0101283151973904,0.004057858728791,0.0033994131805344,0.4020069466022974,0.0694146112578149,0.0849803643730941,0.1195587441242349,0.1010533984427968,0.1156728842056266,0.1061488653288906,-0.6739762513109412,0.9420592673389808,7834.4849609375,0.0138126800822975,7922.680004882813,0.0025269467424342,7996.051025390625,-0.0066721472772891,8310.832495117187,-0.0442954782232675,-57.14366208188585,43.22728351090858,79.849609375,0.0119435865932532,-0.0279640682565923,0.0143115594555093,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,1.0,-0.0009384329548349,0.0,
2015-11-30,7935.25,7935.25,7966.0,7922.7998046875,7936.25,216300.0,16.43000030517578,-0.0009384329548349,0.0065048631069925,0.0131480155977113,0.0099673055431715,0.0220426188464002,-0.0368235099804057,0.0054389809825624,-0.000126004095133,-0.0008120909959948,0.0231480434876452,0.0738109516783751,0.0736342176339471,0.1179075974770921,0.1009214533452865,0.115584848991265,0.1065642471700624,-0.913618394216892,0.9483834250745746,7851.7849609375,0.0106300719489564,7910.882495117187,0.0030802511474354,7998.9940234375,-0.0079690050087206,8306.72599609375,-0.0447199048419842,-48.85792531198331,48.42800035423359,43.2001953125,0.0114786255144877,-0.0217585601134157,-0.0156950130823624,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1.0,0.0024732192560477,1.0,
2015-12-01,7954.89990234375,7954.89990234375,7972.14990234375,7934.14990234375,7958.14990234375,138600.0,15.640000343322754,0.0024732192560477,0.0015347863012128,0.0089780823630402,0.0133700928955815,0.0188185364594591,-0.0268277220895356,0.0047887590183044,-0.0004083863762157,0.0028858451017611,0.0855263157669667,0.0691258559633397,0.0709251945747556,0.1163335062626094,0.0897519562657901,0.1144799275219894,0.105201419854869,-1.4312095131397642,0.9355206272411408,7866.61494140625,0.011222738318207,7903.039990234375,0.0065620207127203,8002.306025390625,-0.0059240577524103,8302.881994628906,-0.0419110006031958,-40.24195215358941,50.04539318906322,38.0,0.0111045725525487,-0.0137493993192466,-0.0434923558640803,-2.4492935982947064e-16,1.0,0.9510565162951536,0.3090169943749474,0,1.0,-0.0029648056574549,0.0,
2015-12-02,7931.35009765625,7931.35009765625,7979.2998046875,7910.7998046875,7976.7001953125,126300.0,15.489999771118164,-0.0029648056574549,-0.0004915864014071,-0.0014300193562421,0.0126564291963041,0.0118970124628794,-0.0224903547666929,0.0086110448705731,-0.0056853205643732,0.0027404861451904,0.6620452211624752,0.0724357089228728,0.0734669436742256,0.1180530596654095,0.0897552622563535,0.1125739813992015,0.1046613221586173,-1.393819182229248,0.9321311218867842,7875.994970703125,0.0070283344719026,7896.3175048828125,0.0044365734726059,8003.48802734375,-0.0090133113763701,8298.980244140625,-0.0442982313090737,-34.91156498571945,51.2510581401089,68.5,0.0101099800195833,-0.01604700516358,-0.0566723505216831,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,0,1.0,-0.0085088285592863,0.0,
2015-12-03,7864.14990234375,7864.14990234375,7912.2998046875,7853.2998046875,7902.2998046875,125700.0,16.059999465942383,-0.0085088285592863,-0.0114736342167413,-0.0090004149606936,-0.002495551853701,0.0169727752856205,-0.0253184319837167,0.0074388344069485,-0.004827696150065,-0.0036627172689469,0.6466085141912528,0.0946980612398054,0.0719038782967247,0.1019130839565928,0.080399732739234,0.1144438962634795,0.1025346015099614,-0.8924011590055355,0.9295157797047624,7889.22998046875,-0.003179027381264,7886.985009765625,-0.0028952898215985,8004.1890234375,-0.0174957288844245,8294.995744628906,-0.051940453684275,-35.6981824718805,56.95590837633786,78.05029296875,0.0096123482846037,-0.0243837741395033,-0.0363176793126737,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0,1.0,-0.01051393274392,0.0,
2015-12-04,7781.89990234375,7781.89990234375,7821.39990234375,7775.7001953125,7817.60009765625,152500.0,16.09000015258789,-0.01051393274392,-0.0190227613032065,-0.0219875669606614,-0.0204527806594486,-0.0077890264010778,-0.0339709293511009,0.0058111439378374,-0.0045666438378196,-0.0059192417827166,0.781190900857983,0.0851424461794395,0.062819901308435,0.0918376954142718,0.0747261745621484,0.1189066253464855,0.1018693905356936,-0.7955313283606484,0.930803239016003,7883.144970703125,-0.0128432330923307,7873.044995117188,-0.0115768540418561,8001.8440234375,-0.0274866793765951,8291.27349609375,-0.0614349042990779,-42.46891489013342,51.5304861100675,88.44970703125,0.0100443776582522,-0.0321261021733439,0.0307797490435038,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.3090169943749472,0,1.0,-0.0021225558652615,0.0,
2015-12-07,7765.39990234375,7765.39990234375,7825.39990234375,7746.0498046875,7816.5498046875,137600.0,15.869999885559082,-0.0021225558652615,-0.0126364886091815,-0.021145317168468,-0.0216369035698751,-0.0116695980267035,-0.0373224697145323,0.0101967512628055,-0.0065437953600802,0.0044526276074707,0.6446104522629417,0.0827623658042732,0.0727806567219192,0.0908974264230555,0.0732086811772939,0.1184616179143113,0.1025372364436986,-0.8979776085066794,0.9338445947112404,7874.02998046875,-0.0137959949853446,7859.30498046875,-0.0119482674814584,7997.5140234375,-0.0290232840372042,8287.272746582032,-0.0629728090527153,-48.60588285440372,46.64547942922168,79.35009765625,0.0096485757038103,-0.0238893196868645,0.0272707078327787,-2.4492935982947064e-16,1.0,0.0,1.0,0,1.0,-0.008236846826399,0.0,
2015-12-08,7701.7001953125,7701.7001953125,7771.25,7685.4501953125,7738.5,135100.0,15.970000267028809,-0.008236846826399,-0.0103594026916606,-0.0208733354355806,-0.032346969652322,-0.0189768767567404,-0.0430128737234349,0.0110489872725812,-0.0047554183223492,-0.0034640717390009,0.4289031288269618,0.0587671074177759,0.0843953649699291,0.0975232637029593,0.0779517827053188,0.1205488392431024,0.1025841192654755,-0.7545320919644706,0.946754016948366,7859.275,-0.0200495344274758,7846.61748046875,-0.0184687587380125,7992.006025390625,-0.0363245259270104,8282.644245605468,-0.0701399254955565,-57.94159355420925,39.49913492126412,85.7998046875,0.0098985591854709,-0.0318294020213441,0.0433784639214942,-2.4492935982947064e-16,1.0,0.9510565162951536,0.3090169943749474,0,1.0,-0.0116494760359169,0.0,
2015-12-09,7612.5,7612.5,7702.85009765625,7606.89990234375,7695.5,140000.0,16.729999542236328,-0.0116494760359169,-0.019886322862316,-0.0220088787275775,-0.041031640030784,-0.0283752108344799,-0.044065619900697,0.0124583134735494,-0.0107855240075368,-0.0008050424133977,0.8650321108886454,0.0584803971757637,0.0928838519378961,0.1091910946270897,0.0837400793039177,0.1215405560937839,0.1033870543191365,0.067021240671527,0.968556978607826,7837.364990234375,-0.0286914020866151,7829.527490234375,-0.0277191044421352,7988.016025390625,-0.0470099238906148,8277.148996582031,-0.0802992669162403,-71.71127884475027,40.53626513019864,95.9501953125,0.0098043667898193,-0.0430426412082028,0.1036400314101474,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,0,1.0,0.0092574839139351,1.0,
2015-12-10,7683.2998046875,7683.2998046875,7691.9501953125,7610.0,7643.2998046875,140800.0,16.290000915527344,0.0092574839139351,-0.0023919921219819,-0.0106288389483809,-0.0232653275575625,-0.0257608794112636,-0.0346635214419698,0.0107652144909688,0.0052333417531873,0.0040459513546798,0.488101338167497,0.1365691850457958,0.0984612490065946,0.1161159988559709,0.0862113254452361,0.1276550330237851,0.1038562626371113,-0.3402939740879219,0.9802220088373454,7817.314990234375,-0.0171433779647219,7817.932470703125,-0.017221006515488,7984.763017578125,-0.0377548102839078,8271.53799560547,-0.0711159389258068,-76.0344235976554,36.49069272838527,81.9501953125,0.0093314676338569,-0.0341424909163505,-0.0321306608175622,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0,1.0,-0.009526788440796,0.0,
2015-12-11,7610.4501953125,7610.4501953125,7703.0498046875,7575.2998046875,7699.60009765625,167800.0,17.18000030517578,-0.009526788440796,-0.0002693045268609,-0.0119187805627778,-0.0222781832544384,-0.0427309639138872,-0.0392626576577765,0.0166269706047473,-0.0115785107295231,0.0021215224425845,0.6978465936342195,0.1340569992398864,0.1189716454797573,0.1059171738940167,0.0951330448071609,0.1301131491403441,0.1003104334946005,0.9768055196220292,0.993019986222994,7784.089990234375,-0.0223070127837315,7809.2874755859375,-0.0254616417816682,7979.602021484375,-0.0462619345147747,8265.543498535157,-0.07925592592172,-84.3663785126364,31.045909918392937,127.75,0.0097830714994858,-0.0433003194584215,-0.1456416190500452,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.3090169943749472,0,2.0,0.0051898297247641,1.0,
2015-12-14,7650.0498046875,7650.0498046875,7663.9501953125,7551.0498046875,7558.2001953125,148900.0,17.799999237060547,0.0051898297247641,-0.0043369587160319,0.0049205251979031,-0.0149657976644129,-0.0366027012342881,-0.0172746910850232,0.0148349161649515,0.0121523123232385,-0.0068655596790032,0.8135455409711037,0.1510490823051732,0.1275531488594108,0.1153657131405597,0.103843222640731,0.120246637002799,0.1006265262596672,1.6958216650378275,1.0135475428671277,7755.569970703125,-0.0136057267762692,7803.677465820312,-0.0196865723635674,7976.689013671875,-0.040949221967225,8259.448249511719,-0.0737819799113391,-86.77388000855899,35.385144471168346,112.900390625,0.0102982586645376,-0.0383223046673952,-0.1789491821439322,-2.4492935982947064e-16,1.0,0.0,1.0,0,1.0,0.0066250342311558,1.0,
2015-12-15,7700.89990234375,7700.89990234375,7705.0,7625.10009765625,7659.14990234375,134300.0,17.34000015258789,0.0066250342311558,0.0118148639559197,0.0022880755151238,-0.000103916606858,-0.0324508862591801,-0.0079350481567321,0.0104443636817621,0.0054509965900033,0.0011895475047331,0.5225287987857037,0.1553339555050408,0.126508829785964,0.1231652580995828,0.10753385895201,0.1227220461584602,0.1022512419125661,1.1132075388887146,1.031002450790755,7730.169970703125,-0.0037864715097218,7798.392456054687,-0.0125016218740369,7973.841015625,-0.0342295654937705,8253.47625,-0.0669507406235342,-83.61480495719115,40.856279676960426,79.89990234375,0.0104361679886506,-0.0319300057974537,-0.1641466381921002,-2.4492935982947064e-16,1.0,0.9510565162951536,0.3090169943749474,0,2.0,0.0064717605906419,1.0,
2015-12-16,7750.89990234375,7750.89990234375,7776.60009765625,7715.75,7725.25,154300.0,16.729999542236328,0.0064717605906419,0.0130967948217978,0.0182866245465618,0.0180173200197008,-0.0230143200110832,-0.0071605892090789,0.0079016866116816,0.0033202682558816,0.0031619808028979,0.421526066965978,0.1188588971378004,0.1194577209716851,0.1325210361260516,0.1069989650664201,0.123233368521808,0.0980277446282749,0.3600166074652544,1.0344242471208456,7712.124951171875,0.0050277908381117,7794.0599609375,-0.0055375579364363,7969.881015625,-0.027476083124947,8248.062751464844,-0.0602763174944078,-76.19826689749061,40.67368466421512,75.7001953125,0.0104628457915686,-0.0256445715853564,-0.0614665081457293,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,0,2.0,0.0119845868239735,1.0,
2015-12-17,7844.35009765625,7844.35009765625,7852.89990234375,7737.5498046875,7783.0498046875,175900.0,14.220000267028809,0.0119845868239735,0.0184563474146156,0.0250813816457714,0.0207444229297394,-0.002520904627823,0.0008672792757698,0.0148821555057587,0.0078761275473055,0.004147892857451,0.53142818436196,0.1282383431034544,0.1271421205115022,0.1449880013657926,0.1137095782335419,0.1297276280235987,0.101171811762575,-2.688391581128418,1.0174079939408736,7710.144970703125,0.0174063039622569,7799.687475585937,0.005726206621754,7967.75001953125,-0.0154874238740561,8243.509750976562,-0.048421080993205,-62.06451617738367,43.41742937059757,115.35009765625,0.0106614593364517,-0.0138970704904695,0.2078482093357155,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0,2.0,-0.0105599234296625,0.0,
2015-12-18,7761.9501953125,7761.9501953125,7836.14990234375,7753.35009765625,7828.89990234375,191400.0,14.489999771118164,-0.0105599234296625,0.001424663394311,0.0078964239849531,0.0197112879408729,-0.0025668953135655,0.0038919472281347,0.0105553428463422,-0.0085516110649476,-0.0019695953291422,0.808573248159744,0.135200217596611,0.1145968960533263,0.1450792989878659,0.1168047537842916,0.1260969994031455,0.0986083740176775,-2.0223132132742774,0.9930050935308212,7708.15,0.0069796507998027,7795.647485351563,-0.0043225774513767,7960.60302734375,-0.0249544954507717,8238.50900390625,-0.0578452737464743,-56.856988407827885,39.45863681970901,91.0,0.0112145129973926,-0.0242554537957669,0.0518108221692228,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.3090169943749472,0,2.0,0.0092970839936813,1.0,
2015-12-21,7834.4501953125,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300.0,14.229999542236328,0.0092970839936813,-0.001262839435981,0.0107217473879924,0.0238185422097903,0.0088527445453773,-0.001058837720962,0.0138238203012819,0.0114645373969045,-0.0021000254521851,0.8275904436088781,0.1406234675602092,0.1121613458679029,0.1521218846358285,0.1201040658988079,0.1201671225641439,0.0998882493064998,-1.9981783651720573,0.953515514957817,7715.055029296875,0.0154756078293982,7794.542504882813,0.0051199528907164,7954.234033203125,-0.0150591291871241,8233.845004882813,-0.0485064765408462,-46.34559783728946,43.11597255756589,107.2998046875,0.0117425569256406,-0.015141574188226,-0.0422223416397323,-2.4492935982947064e-16,1.0,0.0,1.0,0,1.0,-0.0061905952301657,0.0,
2015-12-22,7786.10009765625,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700.0,14.479999542236328,-0.0061905952301657,0.0031064887635156,-0.0074534346661469,0.0110029127484687,0.0108989961416105,-0.009007448711492,0.0088646561404912,-0.0055304116825783,-0.0006446263417146,0.6234699400788238,0.158262635932432,0.1097351699218943,0.1490009367794445,0.1184193639815741,0.1218033803183567,0.0988094067467187,-1.5606507166441093,0.9219633361165752,7723.49501953125,0.0081057964000343,7791.385009765625,-0.0006783020095594,7946.408037109375,-0.0201736355224264,8229.356257324218,-0.0538627987181214,-41.439010760729616,41.92741095325684,69.44970703125,0.0118241882921315,-0.0212196013475627,-0.0908987663276367,-2.4492935982947064e-16,1.0,0.9510565162951536,0.3090169943749474,0,2.0,0.0102032371351069,1.0,
2015-12-23,7865.9501953125,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900.0,13.649999618530272,0.0102032371351069,0.0040126419049412,0.0133097258986226,0.0147343892929336,0.0327517093126344,0.002125356519977,0.0058244945592082,0.004533583525153,0.0056960605566322,0.7827987551704758,0.1666042923953729,0.107363542032618,0.1365484476799591,0.1135717334056734,0.1272119579172383,0.0985684783565291,-2.010467513582546,0.8927323719066301,7748.8400390625,0.0151132499392991,7793.102514648437,0.0093477123555263,7941.1400390625,-0.0094683941323463,8224.463010253907,-0.0435910301370956,-30.7527708078178,50.09866788213574,85.35009765625,0.011770444248653,-0.0111817506346048,-0.127542842225345,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,0,2.0,-0.0006231818889286,0.0,
2015-12-24,7861.0498046875,7861.0498046875,7888.75,7835.5,7888.75,93500.0,13.75,-0.0006231818889286,0.0095800552461781,0.0033894600160123,0.0021266205800311,0.0228710435097707,0.0037533165892258,0.0067696843582524,-0.0035113541831722,0.0028985442472146,0.5201914611699171,0.1463258377308558,0.0915439804883357,0.1334000592784354,0.1107822620544691,0.1269573987841134,0.0983867091433196,-1.6803110401001875,0.8935092953359476,7766.6150390625,0.0121590635238177,7791.965014648437,0.0088661576263737,7934.56703125,-0.0092654364469989,8218.984509277343,-0.0435497480480486,-22.420816013567677,54.739800584630665,53.25,0.0114579433646319,-0.0117977722923451,-0.1742571171264551,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0,2.0,0.0081210742469741,1.0,
2015-12-28,7925.14990234375,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900.0,14.399999618530272,0.0081210742469741,0.0074978923580455,0.0177011294931523,0.020807618256668,0.0405189061975409,0.0052312383454813,0.009438967715006,0.0078784344150591,0.0002735500573622,0.8348995142397525,0.1146415631366837,0.0890657285762664,0.1181888489938587,0.1026283406079384,0.1280044948842363,0.0988189851418739,-1.042871232455328,0.8985708497088613,7798.085009765625,0.0162943713000052,7791.0875,0.0172071488535778,7930.19802734375,-0.0006365698539423,8213.629008789063,-0.0351220034575001,-10.52402522482771,59.05048071996482,76.150390625,0.0113364307367686,-0.0037398333561978,-0.1715017607950544,-2.4492935982947064e-16,1.0,0.0,1.0,0,2.0,0.000479408231073,1.0,
2015-12-29,7928.9501953125,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000.0,14.239999771118164,0.000479408231073,0.0086004824780471,0.0079773005891183,0.0119899424940596,0.0358084847038499,-0.0017326494852732,0.0049715024736753,-3.152903115597867e-05,0.0005110683102097,0.0063451933904654,0.106562713473165,0.0702197767611154,0.1192793935639279,0.0935707875228167,0.1253179611877338,0.0971196323973323,-1.0634787170184274,0.9055399159472016,7825.975048828125,0.0131581235362863,7790.772509765625,0.017736069866457,7926.14302734375,0.0003541656968675,8208.6605078125,-0.0340750250584475,-0.780088555517068,63.812064177631726,39.39990234375,0.0109130000915813,-0.0032621035273623,-0.1616122419387188,-2.4492935982947064e-16,1.0,0.9510565162951536,0.3090169943749474,0,2.0,-0.0041326797069952,0.0,
2015-12-30,7896.25,7896.25,7944.75,7889.85009765625,7938.60009765625,106800.0,14.350000381469728,-0.0041326797069952,-0.0036532714759223,0.0044678027710519,0.0140478580172301,0.0250507707656988,-0.0049268962374334,0.0069239812322451,-0.0053347060105412,0.001217046658895,0.771405700931219,0.0966543308511957,0.0660909190516399,0.123733644507905,0.0905809502568764,0.1260790534139657,0.0975312731206041,-0.8890529362750366,0.909655382066318,7845.51005859375,0.006467385935051,7787.840014648437,0.0139204176187044,7921.910029296875,-0.0032391215252355,8203.4530078125,-0.0374480121382957,4.254377169645522,68.51790479260058,54.89990234375,0.0105868571061082,-0.0044254883751282,-0.157649954016346,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,0,2.0,0.0063247528004326,1.0,
2015-12-31,7946.35009765625,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900.0,13.869999885559082,0.0063247528004326,0.0021920730934374,0.0026714813245103,0.0101693736825558,0.0249037629754896,-0.0010753626930485,0.0081557577766344,0.0061473187684416,0.0001962709751464,0.7538876798611004,0.080541949050265,0.0704416183278839,0.1236038183818197,0.09079909622469,0.1278153280143086,0.098485878918146,-1.1588269227111545,0.9174952842496792,7865.055078125,0.0103362301628826,7788.590014648437,0.0202552814708572,7917.24703125,0.0036759073313461,8199.401008300782,-0.0308621215608739,12.146865204165806,67.64370860264063,64.39990234375,0.0103623521563042,0.0,-0.1987700827555674,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0,2.0,-0.0197050145234202,0.0,
2016-01-04,7791.2998046875,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700.0,16.84000015258789,-0.0197050145234202,-0.0133802617229875,-0.0175129414299829,-0.0089124589519356,-0.0067858383719044,-0.0178155715590139,0.0196882474480194,-0.0168148353261885,-0.0027434347468757,0.8517114063043077,0.1767112310076313,0.1064508645700997,0.1540646848227092,0.0992776080779813,0.1446674945404924,0.1053228164652313,1.0243911036481603,0.9536631988743622,7859.750048828125,-0.008708959409063,7784.947509765625,0.0008159714518185,7908.31001953125,-0.0147958558218845,8194.797258300781,-0.0492382472555456,5.823328296904947,60.925470335351854,165.25,0.0109123575820578,-0.0195121396695674,-0.3432311585332303,0.4999999999999999,0.8660254037844387,0.0,1.0,0,3.0,-0.0008538680302466,0.0,
